기관대분류,최상위기관,기관명,전체기관명,총계,공개장소,비공개장소,공개장소 소계,범죄예방,시설안전 및 화재예방,교통단속,교통정보수집 분석 및 제공
교육기관,교육부,간중초등학교,교육부 전라북도교육청 전라북도완주교육지원청 간중초등학교,6,6,0,6,0,6,0,0
교육기관,교육부,고산중학교,교육부 전라북도교육청 전라북도완주교육지원청 고산중학교,8,8,0,8,0,8,0,0
교육기관,교육부,고산초등학교,교육부 전라북도교육청 전라북도완주교육지원청 고산초등학교,14,14,0,14,8,4,2,0
교육기관,교육부,구이초등학교,교육부 전라북도교육청 전라북도완주교육지원청 구이초등학교,16,16,0,16,16,0,0,0
교육기관,교육부,남관초등학교,교육부 전라북도교육청 전라북도완주교육지원청 남관초등학교,16,16,0,16,8,8,0,0
교육기관,교육부,대덕초등학교,교육부 전라북도교육청 전라북도완주교육지원청 대덕초등학교,13,13,0,13,13,0,0,0
교육기관,교육부,동상초등학교,교육부 전라북도교육청 전라북도완주교육지원청 동상초등학교,12,12,0,12,6,6,0,0
교육기관,교육부,동양초등학교,교육부 전라북도교육청 전라북도완주교육지원청 동양초등학교,9,9,0,9,0,9,0,0
교육기관,교육부,봉동유치원,교육부 전라북도교육청 전라북도완주교육지원청 봉동유치원,7,7,0,7,0,7,0,0
교육기관,교육부,봉동초등학교,교육부 전라북도교육청 전라북도완주교육지원청 봉동초등학교,14,14,0,14,7,7,0,0
교육기관,교육부,봉동초등학교양화분교장,교육부 전라북도교육청 전라북도완주교육지원청 봉동초등학교양화분교장,10,10,0,10,10,0,0,0
교육기관,교육부,봉서유치원,교육부 전라북도교육청 전라북도완주교육지원청 봉서유치원,4,4,0,4,2,2,0,0
교육기관,교육부,봉서중학교,교육부 전라북도교육청 전라북도완주교육지원청 봉서중학교,21,21,0,21,4,17,0,0
교육기관,교육부,봉서초등학교,교육부 전라북도교육청 전라북도완주교육지원청 봉서초등학교,22,22,0,22,22,0,0,0
교육기관,교육부,봉성초등학교,교육부 전라북도교육청 전라북도완주교육지원청 봉성초등학교,11,11,0,11,7,4,0,0
교육기관,교육부,비봉초등학교,교육부 전라북도교육청 전라북도완주교육지원청 비봉초등학교,10,10,0,10,10,0,0,0
교육기관,교육부,삼례동초등학교,교육부 전라북도교육청 전라북도완주교육지원청 삼례동초등학교,15,15,0,15,15,0,0,0
교육기관,교육부,삼례중앙초등학교,교육부 전라북도교육청 전라북도완주교육지원청 삼례중앙초등학교,23,23,0,23,0,23,0,0
교육기관,교육부,삼례중학교,교육부 전라북도교육청 전라북도완주교육지원청 삼례중학교,37,15,22,15,6,6,2,1
교육기관,교육부,삼례초등학교,교육부 전라북도교육청 전라북도완주교육지원청 삼례초등학교,13,13,0,13,13,0,0,0
교육기관,교육부,삼우중학교,교육부 전라북도교육청 전라북도완주교육지원청 삼우중학교,12,12,0,12,8,4,0,0
교육기관,교육부,삼우초등학교,교육부 전라북도교육청 전라북도완주교육지원청 삼우초등학교,16,16,0,16,16,0,0,0
교육기관,교육부,상관중학교,교육부 전라북도교육청 전라북도완주교육지원청 상관중학교,6,6,0,6,6,0,0,0
교육기관,교육부,상관초등학교,교육부 전라북도교육청 전라북도완주교육지원청 상관초등학교,8,8,0,8,0,8,0,0
교육기관,교육부,소양서초등학교,교육부 전라북도교육청 전라북도완주교육지원청 소양서초등학교,8,8,0,8,6,2,0,0
교육기관,교육부,소양중학교,교육부 전라북도교육청 전라북도완주교육지원청 소양중학교,22,22,0,22,14,8,0,0
교육기관,교육부,소양초등학교,교육부 전라북도교육청 전라북도완주교육지원청 소양초등학교,13,13,0,13,0,13,0,0
교육기관,교육부,완주중학교,교육부 전라북도교육청 전라북도완주교육지원청 완주중학교,10,10,0,10,10,0,0,0
교육기관,교육부,용진중학교,교육부 전라북도교육청 전라북도완주교육지원청 용진중학교,16,16,0,16,10,5,1,0
교육기관,교육부,용진초등학교,교육부 전라북도교육청 전라북도완주교육지원청 용진초등학교,13,13,0,13,13,0,0,0
교육기관,교육부,운주중학교,교육부 전라북도교육청 전라북도완주교육지원청 운주중학교,8,8,0,8,4,4,0,0
교육기관,교육부,운주초등학교,교육부 전라북도교육청 전라북도완주교육지원청 운주초등학교,13,13,0,13,8,5,0,0
교육기관,교육부,이서초등학교,교육부 전라북도교육청 전라북도완주교육지원청 이서초등학교,32,32,0,32,16,16,0,0
교육기관,교육부,전주예술중학교,교육부 전라북도교육청 전라북도완주교육지원청 전주예술중학교,9,9,0,9,9,0,0,0
교육기관,교육부,청명초등학교,교육부 전라북도교육청 전라북도완주교육지원청 청명초등학교,12,12,0,12,12,0,0,0
교육기관,교육부,청완초등학교,교육부 전라북도교육청 전라북도완주교육지원청 청완초등학교,22,19,3,19,19,0,0,0
교육기관,교육부,태봉초등학교,교육부 전라북도교육청 전라북도완주교육지원청 태봉초등학교,12,12,0,12,12,0,0,0
교육기관,교육부,화산중학교,교육부 전라북도교육청 전라북도완주교육지원청 화산중학교,36,36,0,36,12,24,0,0
교육기관,교육부,화산초등학교,교육부 전라북도교육청 전라북도완주교육지원청 화산초등학교,12,12,0,12,0,12,0,0
교육기관,교육부,석교유아종합학습분원,교육부 전라북도교육청 전라북도유아교육진흥원 석교유아종합학습분원,35,35,0,35,0,35,0,0
교육기관,교육부,전라북도익산교육지원청,교육부 전라북도교육청 전라북도익산교육지원청,8,8,0,8,2,6,0,0
교육기관,교육부,금마초등학교,교육부 전라북도교육청 전라북도익산교육지원청 금마초등학교,19,19,0,19,19,0,0,0
교육기관,교육부,남성여자중학교,교육부 전라북도교육청 전라북도익산교육지원청 남성여자중학교,48,48,0,48,0,48,0,0
교육기관,교육부,남성중학교,교육부 전라북도교육청 전라북도익산교육지원청 남성중학교,43,16,27,16,0,16,0,0
교육기관,교육부,낭산초등학교,교육부 전라북도교육청 전라북도익산교육지원청 낭산초등학교,11,11,0,11,5,6,0,0
교육기관,교육부,다송초등학교,교육부 전라북도교육청 전라북도익산교육지원청 다송초등학교,6,6,0,6,2,4,0,0
교육기관,교육부,망성초등학교,교육부 전라북도교육청 전라북도익산교육지원청 망성초등학교,22,22,0,22,18,4,0,0
교육기관,교육부,미륵초등학교,교육부 전라북도교육청 전라북도익산교육지원청 미륵초등학교,8,8,0,8,4,4,0,0
교육기관,교육부,삼기중학교,교육부 전라북도교육청 전라북도익산교육지원청 삼기중학교,6,6,0,6,2,2,1,1
교육기관,교육부,삼기초등학교,교육부 전라북도교육청 전라북도익산교육지원청 삼기초등학교,16,16,0,16,16,0,0,0
교육기관,교육부,석불초등학교,교육부 전라북도교육청 전라북도익산교육지원청 석불초등학교,8,8,0,8,0,8,0,0
교육기관,교육부,성당중학교,교육부 전라북도교육청 전라북도익산교육지원청 성당중학교,8,8,0,8,0,8,0,0
교육기관,교육부,성당초등학교,교육부 전라북도교육청 전라북도익산교육지원청 성당초등학교,9,9,0,9,0,9,0,0
교육기관,교육부,성북초등학교,교육부 전라북도교육청 전라북도익산교육지원청 성북초등학교,8,8,0,8,4,4,0,0
교육기관,교육부,여산중학교,교육부 전라북도교육청 전라북도익산교육지원청 여산중학교,8,8,0,8,0,8,0,0
교육기관,교육부,여산초등학교,교육부 전라북도교육청 전라북도익산교육지원청 여산초등학교,14,14,0,14,6,8,0,0
교육기관,교육부,영등중학교,교육부 전라북도교육청 전라북도익산교육지원청 영등중학교,28,28,0,28,28,0,0,0
교육기관,교육부,영만초등학교,교육부 전라북도교육청 전라북도익산교육지원청 영만초등학교,12,12,0,12,12,0,0,0
교육기관,교육부,오산남초등학교,교육부 전라북도교육청 전라북도익산교육지원청 오산남초등학교,5,5,0,5,5,0,0,0
교육기관,교육부,오산초등학교,교육부 전라북도교육청 전라북도익산교육지원청 오산초등학교,18,18,0,18,0,18,0,0
교육기관,교육부,왕궁남초등학교,교육부 전라북도교육청 전라북도익산교육지원청 왕궁남초등학교,10,10,0,10,0,8,1,1
교육기관,교육부,왕궁중학교,교육부 전라북도교육청 전라북도익산교육지원청 왕궁중학교,6,6,0,6,6,0,0,0
교육기관,교육부,왕궁초등학교,교육부 전라북도교육청 전라북도익산교육지원청 왕궁초등학교,16,16,0,16,16,0,0,0
교육기관,교육부,왕북초등학교,교육부 전라북도교육청 전라북도익산교육지원청 왕북초등학교,4,4,0,4,4,0,0,0
교육기관,교육부,용남초등학교,교육부 전라북도교육청 전라북도익산교육지원청 용남초등학교,4,4,0,4,4,0,0,0
교육기관,교육부,용산초등학교,교육부 전라북도교육청 전라북도익산교육지원청 용산초등학교,12,12,0,12,12,0,0,0
교육기관,교육부,용성초등학교,교육부 전라북도교육청 전라북도익산교육지원청 용성초등학교,15,15,0,15,15,0,0,0
교육기관,교육부,용안초등학교,교육부 전라북도교육청 전라북도익산교육지원청 용안초등학교,6,6,0,6,6,0,0,0
교육기관,교육부,웅포중학교,교육부 전라북도교육청 전라북도익산교육지원청 웅포중학교,7,7,0,7,7,0,0,0
교육기관,교육부,웅포초등학교,교육부 전라북도교육청 전라북도익산교육지원청 웅포초등학교,13,13,0,13,0,13,0,0
교육기관,교육부,원광여자중학교,교육부 전라북도교육청 전라북도익산교육지원청 원광여자중학교,14,14,0,14,0,14,0,0
교육기관,교육부,원광중학교,교육부 전라북도교육청 전라북도익산교육지원청 원광중학교,32,32,0,32,0,32,0,0
교육기관,교육부,이리계문초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리계문초등학교,4,4,0,4,4,0,0,0
교육기관,교육부,이리고현초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리고현초등학교,16,16,0,16,0,16,0,0
교육기관,교육부,이리남중학교,교육부 전라북도교육청 전라북도익산교육지원청 이리남중학교,18,18,0,18,6,12,0,0
교육기관,교육부,이리남창초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리남창초등학교,8,8,0,8,8,0,0,0
교육기관,교육부,이리남초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리남초등학교,13,13,0,13,5,8,0,0
교육기관,교육부,이리동남초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리동남초등학교,12,12,0,12,6,6,0,0
교육기관,교육부,이리동북초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리동북초등학교,14,14,0,14,14,0,0,0
교육기관,교육부,이리동산초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리동산초등학교,22,22,0,22,22,0,0,0
교육기관,교육부,이리동중학교,교육부 전라북도교육청 전라북도익산교육지원청 이리동중학교,16,16,0,16,16,0,0,0
교육기관,교육부,이리동초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리동초등학교,22,22,0,22,0,22,0,0
교육기관,교육부,이리마한초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리마한초등학교,11,11,0,11,10,1,0,0
교육기관,교육부,이리모현초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리모현초등학교,14,14,0,14,4,10,0,0
교육기관,교육부,이리백제초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리백제초등학교,24,24,0,24,0,24,0,0
교육기관,교육부,이리부송초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리부송초등학교,13,13,0,13,0,13,0,0
교육기관,교육부,이리부천초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리부천초등학교,18,18,0,18,0,18,0,0
교육기관,교육부,이리북일초등학교,교육부 전라북도교육청 전라북도익산교육지원청 이리북일초등학교,14,14,0,14,14,0,0,0
